         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
         1,         4,        10,        16,        15,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
         1,         5,        15,        33,        54,        52,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
         1,         6,        21,        54,       113,       192,       187,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
         1,         7,        28,        82,       190,       358,       465,       269,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
         1,         8,        36,       118,       303,       632,      1002,      1034,       560,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
         1,         9,        45,       163,       461,      1059,      1932,      2620,      2443,      1203,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
         1,        10,        55,       218,       674,      1694,      3458,      5564,      6781,      5610,      2301,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
         1,        11,        66,       284,       953,      2603,      5849,     10687,     15541,     17015,     12422,      4624,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
         1,        12,        78,       362,      1310,      3864,      9452,     19152,     31804,     41984,     41458,     27542,      9331,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
         1,        13,        91,       453,      1758,      5568,     14705,     32555,     60193,     91391,    110111,     99577,     60515,     18557,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
         1,        14,       105,       558,      2311,      7820,     22151,     53030,    107406,    182434,    254680,    282754,    235580,    131458,     37136,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
         1,        15,       120,       678,      2984,     10740,     32453,     83369,    182869,    341299,    535611,    692433,    712413,    549531,    284193,     74355,         0,         0,         0,         0,         0,         0,         0,         0,         0
         1,        16,       136,       814,      3793,     14464,     46410,    127158,    299525,    606608,   1049426,   1530864,   1842308,   1764920,   1268458,    611036,    148605,         0,         0,         0,         0,         0,         0,         0,         0
         1,        17,       153,       967,      4755,     19145,     64974,    188930,    474776,   1033804,   1944963,   3136401,   4273651,   4809021,   4311299,   2900185,   1306750,    297232,         0,         0,         0,         0,         0,         0,         0
         1,        18,       171,      1138,      5888,     24954,     89268,    274336,    731596,   1700644,   3445030,   6053710,   9142076,  11684758,  12347494,  10401230,   6574455,   2783404,    594547,         0,         0,         0,         0,         0,         0
         1,        19,       190,      1328,      7211,     32081,    120605,    390335,   1099834,   2713990,   5874766,  11131594,  18353965,  26062087,  31367631,  31242361,  24816824,  14794960,   5906773,   1188989,         0,         0,         0,         0,         0
         1,        20,       210,      1538,      8744,     40736,    160508,    545404,   1617727,   4218108,   9698212,  19656556,  34998197,  54359688,  72844596,  82842052,  78024721,  58635612,  33076558,  12492666,   2378000,         0,         0,         0,         0
         1,        21,       231,      1769,     10508,     51150,    210731,    749769,   2333644,   6404706,  15564826,  33531950,  63930807, 107379539, 157665669, 200032887, 215603920, 192597682, 137331454,  73513094,  26344247,   4756083,         0,         0,         0
         1,        22,       253,      2022,     12525,     63576,    273281,   1015658,   3308083,   9524964,  24367929,  55514552, 112588949, 202716434, 322306593, 448766174, 540605577, 553778916, 470438579, 319113808, 162523819,  55406542,   9512061,         0,         0
         1,        23,       276,      2298,     14818,     78290,    350441,   1357577,   4615944,  13903832,  37317345,  89522641, 192104543, 368233757, 628266946, 948448700,1255756796,1440106572,1405505519,1138199511, 736240305, 357596571, 116248182,  19024144,         0
         1,        24,       300,      2598,     17411,     95592,    444794,   1792610,   6349102,  19956896,  56028798, 141032238, 318804525, 646982504,1176153552,1907293694,2741271167,3459960880,3786283442,3528691786,2730073759,1687613592, 783394760, 243367362,  38048371
