       1,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0
       1,       1,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0
       1,       2,       2,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0
       1,       3,       5,       5,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0
       1,       4,       9,      14,      14,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0
       1,       5,      14,      28,      37,      23,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0
       1,       6,      20,      48,      80,      84,      47,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0
       1,       7,      27,      75,     150,     210,     196,      98,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0
       1,       8,      35,     110,     255,     436,     542,     452,     191,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0
       1,       9,      44,     154,     404,     806,    1224,    1364,    1007,     383,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0
       1,      10,      54,     208,     607,    1374,    2435,    3324,    3333,    2234,     770,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0
       1,      11,      65,     273,     875,    2205,    4433,    7075,    8753,    8015,    4915,    1535,       0,       0,       0,       0,       0,       0,       0,       0,       0
       1,      12,      77,     350,    1220,    3376,    7553,   13690,   19875,   22540,   18991,   10698,    3071,       0,       0,       0,       0,       0,       0,       0,       0
       1,      13,      90,     440,    1655,    4977,   12220,   24662,   40746,   54360,   56932,   44370,   23152,    6146,       0,       0,       0,       0,       0,       0,       0
       1,      14,     104,     544,    2194,    7112,   18963,   42008,   77371,  117662,  145317,  141348,  102543,   49826,   12287,       0,       0,       0,       0,       0,       0
       1,      15,     119,     663,    2852,    9900,   28430,   68388,  138351,  234801,  331105,  380775,  345903,  234721,  106661,   24575,       0,       0,       0,       0,       0
       1,      16,     135,     798,    3645,   13476,   41404,  107240,  235656,  439600,  692601,  911034,  980715,  835836,  532665,  227366,   49154,       0,       0,       0,       0
       1,      17,     152,     950,    4590,   17992,   58820,  162932,  385550,  781570, 1354568, 1993178, 2458178, 2487960, 1997100, 1199838,  482833,   98303,       0,       0,       0
       1,      18,     170,    1120,    5705,   23618,   81783,  240932,  609686, 1331220, 2508570, 4064048, 5613559, 6519382, 6227325, 4724580, 2684778, 1021824,  196607,       0,       0
       1,      19,     189,    1309,    7009,   30543,  111587,  347997,  936390, 2186646, 4439820, 7825500,11911375,15511321,17026953,15401295,11078130, 5971770, 2155996,  393218,       0
       1,      20,     209,    1518,    8522,   38976,  149735,  492382, 1402154, 3481608, 7562016,14367640,23808585,34195880,42138189,43863986,37682670,25768680,13212220, 4536704,  786431
