        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        1,        4,       10,       16,       15,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        1,        5,       15,       33,       54,       52,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        1,        6,       21,       54,      113,      192,      187,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        1,        7,       28,       82,      195,      401,      700,      686,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        1,        8,       36,      118,      313,      714,     1456,     2592,     2550,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        1,        9,       45,      161,      449,      995,     1713,     2265,     2142,     1148,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        1,       10,       55,      214,      646,     1562,     3019,     4656,     5609,     4886,     2394,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        1,       11,       66,      278,      905,     2369,     5030,     8670,    11978,    12760,     9422,     3542,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        1,       12,       78,      354,     1238,     3488,     8045,    15262,    23667,    29394,    27791,    17850,     5936,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        1,       13,       91,      443,     1658,     5004,    12438,    25676,    43959,    61731,    69163,    58401,    33208,     9478,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        1,       14,      105,      546,     2179,     7016,    18680,    41602,    77680,   120952,   154561,   156958,   119400,    60536,    15414,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        1,       15,      120,      664,     2816,     9638,    27354,    65286,   131720,   224308,   319472,   373250,   345521,   238337,   109158,    24892,        0,        0,        0,        0,        0,        0,        0,        0,        0
        1,       16,      136,      798,     3585,    13000,    39171,    99656,   215686,   397630,   621460,   813674,   873332,   740816,   466895,   194586,    40306,        0,        0,        0,        0,        0,        0,        0,        0
        1,       17,      153,      949,     4503,    17249,    54987,   148465,   342696,   678602,  1150810,  1659442,  2006478,  1987398,  1553232,   899818,   344050,    65198,        0,        0,        0,        0,        0,        0,        0
        1,       18,      171,     1118,     5588,    22550,    75821,   216452,   530332,  1120954,  2045098,  3207882,  4287380,  4807550,  4413962,  3193866,  1710763,   603834,   105504,        0,        0,        0,        0,        0,        0
        1,       19,      190,     1306,     6859,    29087,   102874,   309522,   801771,  1799751,  3508748,  5931582,  8646072, 10754372, 11227990,  9595226,  6457861,  3214415,  1053388,   170702,        0,        0,        0,        0,        0
        1,       20,      210,     1514,     8336,    37064,   137549,   434946,  1187114,  2817974,  5838831, 10561284, 16622752, 22608326, 26269742, 25630766, 20467049, 12866142,  5978566,  1827924,   276206,        0,        0,        0,        0
        1,       21,      231,     1743,    10040,    46706,   181472,   601582,  1724934,  4314610,  9458576, 18199866, 30692784, 45162660, 57524140, 62654880, 57325805, 42928417, 25302569, 11020905,  3157518,   446908,        0,        0,        0
        1,       22,      253,     1994,    11993,    58260,   236514,   820118,  2464065,  6474490, 14960300, 30476416, 54731481, 86416728,119309552,142787346,146250427,125884988, 88698035, 49189616, 20156989,  5432350,   723114,        0,        0
        1,       23,      276,     2268,    14218,    71996,   304814,  1103338,  3465655,  9540137, 23159724, 49751326, 94666473,159348075,236419064,307259558,346561913,334790295,271908828,180816068, 94649174, 36610244,  9312982,  1170022,        0
        1,       24,      300,     2566,    16739,    88208,   388803,  1466412,  4805507, 13825910, 35163926, 79385540,159378099,284490964,450498620,630095350,773131023,824139554,752949550,578609884,364163277,180449034, 66080215, 15915354,  1893136
