        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        1,        4,       10,       16,       15,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        1,        5,       15,       33,       54,       52,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        1,        6,       21,       52,       97,      122,       67,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        1,        7,       28,       78,      164,      252,      243,      119,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        1,        8,       36,      112,      263,      468,      592,      484,      186,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        1,        9,       45,      155,      403,      809,     1224,     1328,      913,      305,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        1,       10,       55,      208,      594,     1324,     2296,     3020,     2833,     1702,      491,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        1,       11,       66,      272,      847,     2073,     4023,     6125,     7077,     5863,     3106,      796,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        1,       12,       78,      348,     1174,     3128,     6690,    11472,    15498,    15960,    11802,     5604,     1287,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        1,       13,       91,      437,     1588,     4574,    10665,    20235,    30993,    37583,    34839,    23269,     9997,     2083,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        1,       14,      105,      540,     2103,     6510,    16413,    34028,    57918,    80048,    87920,    74068,    45068,    17684,     3370,        0,        0,        0,        0,        0,        0,        0,        0,        0,        0
        1,       15,      120,      658,     2734,     9050,    24511,    55015,   102611,   158201,   198961,   199571,   153975,    86021,    31051,     5453,        0,        0,        0,        0,        0,        0,        0,        0,        0
        1,       16,      136,      792,     3497,    12324,    35664,    86036,   174039,   294840,   415080,   478580,   441466,   314064,   162140,    54188,     8823,        0,        0,        0,        0,        0,        0,        0,        0
        1,       17,      153,      943,     4409,    16479,    50722,   130750,   284586,   523894,   812531,  1051861,  1119007,   955101,   630179,   302349,    94062,    14276,        0,        0,        0,        0,        0,        0,        0
        1,       18,      171,     1112,     5488,    21680,    70698,   193796,   451000,   894516,  1510464,  2159232,  2585948,  2552688,  2026746,  1246592,   558551,   162526,    23099,        0,        0,        0,        0,        0,        0
        1,       19,      190,     1300,     6753,    28111,    96787,   280973,   695518,  1476266,  2689566,  4193590,  5557711,  6190497,  5698441,  4228439,  2435322,  1023426,   279687,    37375,        0,        0,        0,        0,        0
        1,       20,      210,     1508,     8224,    35976,   130386,   399440,  1047189,  2365580,  4616832,  7777672, 11261765, 13907440, 14474886, 12479568,  8690507,  4705340,  1861664,   479588,    60474,        0,        0,        0,        0
        1,       21,      231,     1737,     9922,    45500,   173115,   557937,  1543416,  3693742,  7677930, 13870770, 21729003, 29362795, 33940037, 33144951, 26868516, 17624286,  9002326,  3364678,   819749,    97849,        0,        0,        0
        1,       22,      253,     1988,    11869,    56930,   226839,   767028,  2231739,  5636598, 12418861, 23914280, 40216605, 58869470, 74564597, 80992428, 74488353, 56972370, 35317119, 17072344,  6046091,  1397186,   158323,        0,        0
        1,       23,      276,     2262,    14088,    70536,   293691,  1039367,  3171882,  8426274, 19598875, 40026883, 71808815,112956845,155163070,184919820,189420818,164605674,119158005, 70013749, 32120761, 10807955,  2375258,   256172,        0
        1,       24,      300,     2560,    16603,    86612,   376096,  1389988,  4438088, 12365184, 30256888, 65262356,124254559,208679940,308336520,398952360,448905235,435018920,358252032,246144124,137451629, 60001060, 19229304,  4028616,   414495
